timestamp,max,min,mean,count,distinct,processing_time
2024-07-04 21:16:10,91.62354353080383,0.02214445149489186,25.887534005709274,1020,90,0.03601527214050293
2024-07-04 21:16:20,98.65092325401245,0.005970603915582462,24.94172856011338,1030,92,0.03701162338256836
2024-07-04 21:16:30,97.65629821914207,0.052210018550483905,25.30651764948467,1041,92,0.036457061767578125
2024-07-04 21:16:40,99.99137204387326,0.03614549360535124,26.353853433965345,1052,94,0.036069631576538086
2024-07-04 21:16:50,96.85624782789922,0.019525351860688378,25.17897051285352,1062,93,0.037554025650024414
2024-07-04 21:17:00,97.74458783859247,0.025229738423580006,25.121448613598606,1070,92,0.03717660903930664
2024-07-04 21:17:10,98.8867598523091,0.017069526386656042,25.1757159321897,1080,93,0.03801727294921875
2024-07-04 21:17:20,96.09570781643643,0.006538752371135881,24.976667003225042,1092,92,0.03868985176086426
2024-07-04 21:17:30,99.1283148425745,0.08449240565790772,25.36262300750604,1101,98,0.03885006904602051
2024-07-04 21:17:40,96.56768978426258,0.006193655168480583,25.036169341560655,1111,92,0.038787841796875
2024-07-04 21:17:50,97.81234793638174,0.00265003809871156,23.991479285529902,1121,93,0.040529489517211914
2024-07-04 21:18:00,96.74031952826408,0.0036645352764241856,26.702779257582023,1130,92,0.03952455520629883
2024-07-04 21:18:10,98.30791572405069,0.015297566975614352,24.660652566757594,1141,91,0.039774417877197266
2024-07-04 21:18:20,96.20348464684898,0.0002374443566166562,25.196360896815616,1151,90,0.04053950309753418
2024-07-04 21:18:30,95.62663391439962,0.08383519282928908,26.330445383177835,1161,90,0.04085040092468262
2024-07-04 21:18:40,98.0583454906243,0.013720414074332776,25.67258226654703,1171,91,0.040551185607910156
2024-07-04 21:18:50,99.36951926099063,0.026693668247422142,26.69453716912027,1181,96,0.04170560836791992
2024-07-04 21:19:00,98.41289164051487,0.02032031465289652,25.3979756797962,1192,91,0.040550947189331055
2024-07-04 21:19:10,96.32384639554667,0.003393071646029644,24.919968169215867,1201,93,0.0424191951751709
2024-07-04 21:19:20,97.26860797545203,0.007920501506541,24.566346030577538,1210,92,0.04121971130371094
2024-07-04 21:19:30,98.87887132775445,0.0288139107000287,25.832770335915036,1222,96,0.042571067810058594
2024-07-04 21:19:40,99.65184851922221,0.011973749151522828,26.202349731961014,1231,91,0.043517351150512695
2024-07-04 21:19:50,95.01441845308301,0.009238892468273585,25.50970664469179,1241,92,0.04421520233154297
2024-07-04 21:20:00,96.13596730872392,0.0046288902326622194,25.369192349124216,1251,96,0.04442954063415527
2024-07-04 21:20:10,97.46564262250912,0.0013239901566715062,26.34563202257016,1261,92,0.04413723945617676
2024-07-04 21:20:20,95.05603206558484,0.012457367607992542,24.760646850136556,1270,93,0.04657149314880371
2024-07-04 21:20:30,93.35466141230746,0.012870674516976766,24.641050103814358,1279,92,0.044249534606933594
2024-07-04 21:20:40,95.17394282082866,0.001728503464704656,26.14610842758456,1294,95,0.04459261894226074
2024-07-04 21:20:50,95.57191588017044,0.006808643272960935,24.23124767643627,1302,90,0.046282291412353516
2024-07-04 21:21:00,99.31554474728306,0.002588098577523734,25.011542524222737,1311,94,0.04516720771789551
2024-07-04 21:21:10,92.40225138684002,0.013346966325603615,25.4307620018972,1321,90,0.0455012321472168
2024-07-04 21:21:20,95.55320424002676,0.012172394423410893,24.618216535310587,1330,92,0.04726886749267578
2024-07-04 21:21:30,98.64560108917593,0.007866083291339976,24.758347420364405,1341,94,0.045603036880493164
2024-07-04 21:21:40,94.27883191803264,0.016966069961358743,25.02754644867501,1350,93,0.04784989356994629
2024-07-04 21:21:50,99.24103301550673,0.0033710306764245246,24.91188787244792,1361,93,0.04709506034851074
2024-07-04 21:22:00,96.65976614621448,0.013489634585357235,25.248056266075317,1372,94,0.04871726036071777
2024-07-04 21:22:10,97.9523220943255,0.00046040867152763454,26.688391139434373,1380,94,0.047524213790893555
2024-07-04 21:22:20,97.75867594888169,0.011641039610077897,24.620767436827045,1393,92,0.049129486083984375
2024-07-04 21:22:30,97.02093033616248,0.021748652657894496,25.174357300827236,1401,96,0.04977154731750488
2024-07-04 21:22:40,98.73806098938552,0.009458789994656769,24.788842239900166,1410,90,0.04909467697143555
2024-07-04 21:22:50,96.63764276209587,0.022764994258157145,24.499446950384556,1421,95,0.05239558219909668
2024-07-04 21:23:00,99.89462498360972,0.035528541164449035,25.19548959034169,1430,97,0.04903101921081543
2024-07-04 21:23:10,95.10372072759861,0.048765166270062554,25.280008364143725,1442,94,0.052515268325805664
2024-07-04 21:23:20,95.84413815284148,0.01672117618150848,26.200950373730524,1450,95,0.04963541030883789
2024-07-04 21:23:30,99.59366970230325,0.013126008585417903,25.758706501289705,1463,96,0.05167198181152344
2024-07-04 21:23:40,94.66625454530863,0.01415822769827213,24.75340656634314,1469,91,0.05086112022399902
2024-07-04 21:23:50,96.55960755473855,0.0024047671147729988,24.47038291335715,1481,96,0.05210447311401367
2024-07-04 21:24:00,98.11110444163748,0.005497409101860917,24.95520939258906,1493,96,0.05159473419189453
2024-07-04 21:24:10,97.67017336934364,0.007672944876550791,25.335380729474153,1500,93,0.051698923110961914
2024-07-04 21:24:20,98.0174838627082,0.012949990070289297,25.2993481882676,1511,96,0.052152395248413086
2024-07-04 21:24:30,95.87769102009229,0.00562599738679892,24.240779941652693,1521,96,0.05456042289733887
2024-07-04 21:24:40,98.28069894383307,0.006495393260658622,25.02813672328179,1531,94,0.05304670333862305
2024-07-04 21:24:50,98.88964054962284,0.0019186725560069728,25.721303932491885,1542,96,0.05343484878540039
2024-07-04 21:25:00,99.43159534904134,0.021828199091438183,23.58355469046154,1549,92,0.055219173431396484
2024-07-04 21:25:10,98.87165448546,0.006218779591406265,25.13780187243763,1562,96,0.05488300323486328
2024-07-04 21:25:20,97.66560921569547,0.02418846442656386,24.968592288512653,1572,94,0.056806087493896484
2024-07-04 21:25:30,98.18503617919187,0.0012015653151355998,25.129576791018287,1580,96,0.055555105209350586
2024-07-04 21:25:40,97.62230772125203,0.002462214687336317,24.72840825935401,1592,94,0.05587029457092285
2024-07-04 21:25:50,97.84233720757794,0.03600202057547386,26.13253573002904,1601,98,0.055884361267089844
2024-07-04 21:26:00,96.95618983040956,3.928220068161181e-05,25.249090596131694,1609,96,0.057381391525268555
2024-07-04 21:26:10,97.5280408150408,0.027015626742570298,25.048603553616893,1621,96,0.05672788619995117
2024-07-04 21:26:20,95.86854299335494,0.0034504814401690176,25.212251844083674,1633,95,0.05702495574951172
2024-07-04 21:26:30,96.63663901189477,0.011726917708899887,24.91681024776726,1639,94,0.05877327919006348
2024-07-04 21:26:40,98.65062661600973,0.0009552244134873877,25.21745719097551,1650,96,0.05756378173828125
2024-07-04 21:26:50,95.94687624508865,0.001368384458826144,24.612536316460776,1662,93,0.056969642639160156
2024-07-04 21:27:00,97.62462921485731,0.004367623726640124,25.724848052036943,1671,98,0.05926990509033203
2024-07-04 21:27:10,94.60370324126279,0.03987787472953963,25.765806931334993,1682,95,0.05823373794555664
2024-07-04 21:27:20,95.6902496734913,0.02694244038452387,24.83025117290443,1691,92,0.056955575942993164
2024-07-04 21:27:30,99.90835382294838,0.005404919937793573,25.33443918915315,1700,99,0.05866551399230957
2024-07-04 21:27:40,98.52354309134529,0.02511436331819661,24.96964215721235,1711,94,0.05934262275695801
2024-07-04 21:27:50,99.07368011620727,0.015523319023891702,26.21278648285181,1721,98,0.06004810333251953
2024-07-04 21:28:00,96.94748998161073,0.021411014072807433,25.649189286910484,1732,92,0.05982184410095215
2024-07-04 21:28:10,96.14745887048272,0.0030935974855407222,25.40841378686819,1742,96,0.059998273849487305
2024-07-04 21:28:20,97.97743620937584,0.006127956499986875,24.753728043365083,1749,97,0.06267499923706055
2024-07-04 21:28:30,99.9923230234284,0.014497464067808385,26.024866520827217,1761,97,0.06271910667419434
